Date,BRAND,SKU,Actual Price,Recommended Price,Difference
06-11-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
06-11-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
06-11-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,12.49,1.5
06-11-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
06-11-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,13.99,1
06-11-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
06-11-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.99,1
06-11-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.99,0
06-11-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
06-11-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.49,1
06-11-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
06-11-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
06-11-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
06-11-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
06-11-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,9.49,1.49
06-11-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,11.49,0.16
06-11-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,11.99,0.5
13-11-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
13-11-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,13.49,0.51
13-11-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
13-11-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,12.49,1
13-11-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
13-11-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.49,1
13-11-2016,BECKS,6 Pk 12 Oz Glass,11.39,11.49,0.1
13-11-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.99,1
13-11-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.99,0.5
13-11-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.49,0.5
13-11-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,14.99,13.99,1
13-11-2016,BUD LIGHT,6 Pk 12 Oz Glass,10,9.49,0.51
13-11-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
13-11-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
13-11-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.49,1
13-11-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
13-11-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
13-11-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
13-11-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
13-11-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11,12.49,1.49
20-11-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
20-11-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.99,0
20-11-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
20-11-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
20-11-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
20-11-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,12.49,1.5
20-11-2016,BECKS,6 Pk 12 Oz Glass,11.49,10.49,1
20-11-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.99,0
20-11-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
20-11-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,11.99,0.06
20-11-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
20-11-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
20-11-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
20-11-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
20-11-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
20-11-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
20-11-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
20-11-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
20-11-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,11.49,0.16
20-11-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
27-11-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13,13.49,0.49
27-11-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.49,0.04
27-11-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
27-11-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
27-11-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
27-11-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
27-11-2016,MILLER LITE,6 Pk 12 Oz Glass,10,11.99,1.99
27-11-2016,MILLER LITE,12 Pk 12 Oz Glass,14.99,14.49,0.5
27-11-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.99,0.99
27-11-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49,13.49,0
27-11-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
27-11-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
27-11-2016,MAGIC HAT,6 Pk 12 Oz Glass,10.49,11.49,1
27-11-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.92,13.99,1.07
27-11-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13,13.49,0.49
27-11-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.99,0.54
27-11-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,9.99,0.5
27-11-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,11.99,1.99
27-11-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.99,0.5
04-12-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,12.99,0.5
04-12-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99,13.49,1.5
04-12-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
04-12-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
04-12-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,12.99,0.54
04-12-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
04-12-2016,BECKS,6 Pk 12 Oz Glass,11.99,10.99,1
04-12-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,10.49,0.5
04-12-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.99,0.5
04-12-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
04-12-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,12.49,1.44
04-12-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
04-12-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.99,0.59
04-12-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,11.99,0.5
04-12-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
04-12-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
04-12-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
04-12-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
04-12-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,11.99,0.5
04-12-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
11-12-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
11-12-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,14.49,0.5
11-12-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,11.49,1.46
11-12-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,12.99,0.44
11-12-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,12.49,1.04
11-12-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
11-12-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
11-12-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,10.49,0.5
11-12-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
11-12-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
11-12-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
11-12-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
11-12-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.49,0.09
11-12-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
11-12-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
11-12-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
11-12-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.99,0.56
11-12-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
11-12-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,11.99,0.5
11-12-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,11.49,0.06
18-12-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
18-12-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99,14.99,0
18-12-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
18-12-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.99,0.56
18-12-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.99,0.46
18-12-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.99,1
18-12-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.49,0.5
18-12-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,10.99,0
18-12-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.49,1
18-12-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
18-12-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
18-12-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
18-12-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.99,0.59
18-12-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
18-12-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
18-12-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
18-12-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,9.49,0.96
18-12-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
18-12-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,11.99,0.5
18-12-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.99,1.56
25-12-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
25-12-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,14.99,1
25-12-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
25-12-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
25-12-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
25-12-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
25-12-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
25-12-2016,MILLER LITE,6 Pk 12 Oz Glass,11.099,10.99,0.109
25-12-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
25-12-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.49,0
25-12-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
25-12-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
25-12-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,12.49,1
25-12-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
25-12-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
25-12-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,12.99,0.5
25-12-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.99,0.56
25-12-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
25-12-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,11.49,0
25-12-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.99,1.56
